,cantidad_palabras,criticidad,sentimiento,medio_La Prensa,medio_TVN,medio_Telemetro,categoria_original_contenido-exclusivo,categoria_original_deportes,categoria_original_economia,categoria_original_entretenimiento,categoria_original_mundo,categoria_original_nacionales,categoria_original_otro,categoria_original_politica,categoria_original_salud,categoria_original_tecnologia,anio,mes
991,44,0,-0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
992,202,5,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,5
993,126,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
994,63,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,5
995,133,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,5
996,42,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,5
997,852,0,-0.96,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
998,711,10,0.95,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
999,500,0,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1000,180,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1001,430,0,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1002,543,23,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1003,537,17,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1004,661,26,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1005,222,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1006,370,10,0.95,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1007,546,20,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1008,236,30,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1009,328,15,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1010,160,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1011,385,14,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1012,1151,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1013,270,14,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1014,276,21,-0.9,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1015,495,23,-0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1016,313,0,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1017,481,13,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1018,286,0,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,4
1019,283,34,0.95,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,4
1020,470,0,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,4
1021,273,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,4
1022,244,4,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,3
1023,462,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,3
1024,471,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,2
1025,710,10,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,2
1026,978,26,0.95,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,1
1027,225,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,1
1028,374,17,0.95,1,0,0,0,0,0,0,0,0,1,0,0,0,2025,11
1029,243,13,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2025,11
1030,467,7,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2025,11
1031,503,4,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2025,10
1032,164,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,2025,8
1033,311,3,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2025,8
1034,334,0,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2025,7
1035,440,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2025,6
1036,501,12,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1037,146,4,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1038,233,13,-0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1039,508,7,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1040,450,13,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1041,210,13,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1042,232,30,-0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1043,475,13,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1044,282,21,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1045,524,46,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1046,168,17,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1047,568,13,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1048,181,17,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1049,357,6,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1050,229,19,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1051,282,8,-0.92,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1052,258,23,0.95,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1053,479,20,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1054,505,27,-0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1055,284,20,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1056,753,30,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1057,409,15,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1058,649,0,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1059,433,7,-0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1060,533,17,-0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1061,573,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1062,989,13,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1063,1148,13,-0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1064,702,3,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1065,448,0,-0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1066,715,17,0.96,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1067,433,13,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1068,1056,6,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1069,483,30,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1070,823,3,-0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1071,568,39,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1072,608,13,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1073,1197,18,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1074,1320,22,-1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,7
1075,334,6,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1076,593,4,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1077,697,4,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1078,413,6,-0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1079,781,8,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1080,453,0,-0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1081,1133,10,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,6
1082,1247,3,0.95,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,6
1083,478,17,-0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1084,534,13,0.95,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1085,454,3,-0.9,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1086,217,0,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1087,890,12,-0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,6
1088,590,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1089,563,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1090,254,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1091,368,13,-0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1092,552,0,0.85,1,0,0,0,0,0,0,0,0,0,0,0,1,2026,6
1093,471,19,0.85,1,0,0,0,0,0,0,0,0,0,0,0,1,2026,6
1094,621,4,0.9,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1095,455,0,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1096,408,3,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1097,421,10,0.95,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1098,314,4,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1099,281,0,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1100,215,0,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1101,600,4,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,6
1102,262,21,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,6
1103,694,10,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,5
1104,662,0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1105,584,0,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1106,485,0,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1107,128,15,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1108,268,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1109,195,5,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1110,549,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1111,664,0,-0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1112,568,8,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1113,1789,21,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1114,724,6,-0.95,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1115,366,0,0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1116,318,10,-0.85,1,0,0,0,0,1,0,0,0,0,0,0,0,2026,7
1117,2137,50,0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1118,363,3,-0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1119,202,0,-1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1120,371,28,0.95,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1121,97,0,0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1122,520,9,0.95,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1123,425,13,-0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1124,292,5,-0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1125,371,5,-0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1126,361,19,-1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1127,575,3,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1128,717,5,0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1129,1201,19,0.9,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1130,728,22,-0.3,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1131,462,13,0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1132,343,19,-0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1133,338,10,-0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1134,387,24,-0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1135,291,33,-0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,2026,7
1136,305,0,-0.95,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1137,478,10,-0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1138,772,0,-0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1139,375,6,0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1140,428,0,-0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1141,183,7,0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1142,301,0,0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1143,489,10,-0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1144,323,0,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1145,362,0,-0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1146,412,0,0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1147,941,0,0.95,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1148,900,10,0.95,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1149,458,0,-0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1150,191,0,0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1151,273,0,-0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1152,339,0,-1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1153,344,0,0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1154,691,0,-0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1155,403,0,-0.85,1,0,0,0,1,0,0,0,0,0,0,0,0,2026,7
1156,1056,45,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1157,4307,23,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1158,1169,13,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1159,1746,13,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1160,461,3,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1161,1504,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1162,1527,4,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1163,733,3,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1164,2271,26,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1165,5430,53,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1166,721,14,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1167,803,10,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1168,1055,0,-0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1169,1066,17,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1170,897,3,-0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1171,1106,6,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,6
1172,967,10,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,5
1173,1086,15,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,5
1174,823,22,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,5
1175,1318,3,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,2026,5
1176,1516,9,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1177,281,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1178,321,4,-0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1179,369,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1180,861,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1181,496,6,0.95,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1182,934,8,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1183,1615,13,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1184,385,14,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1185,1131,27,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1186,487,10,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1187,1036,0,-0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1188,517,9,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1189,321,0,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1190,966,36,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1191,311,0,-0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1192,203,0,-0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1193,350,0,-0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1194,652,0,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
1195,395,3,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,2026,7
